timestamp,signal_id,symbol,bias,score,selected,score_trend_structure,score_breakout_quality,score_rvol,score_relative_strength,score_momentum,score_market_alignment,price,trigger,sl_underlying,target_underlying,risk_points,risk_atr,atr,rvol,adx,rsi,relative_strength,market_regime,option_symbol,option_strike,expiry,dte,option_entry,option_bid,option_ask,option_spread_pct,option_oi,option_volume,estimated_rupee_risk,relative_strength_valid
2026-08-21T11:37:48.398935,2aac192f-a98b-45a3-9ba8-8869c0fc7283,MCX,PUT,45.0,False,4,23,7,0,9,2,3193.2,3195.0,3203.1750960739387,3173.249807852122,9.975096073938857,1.0229859744635876,9.750960739387843,1.2855775760943384,42.537056684449674,59.51471946919132,1.6395177439612718,CHOPPY_LOW_VIX,MCX26AUG3200PE,3200.0,2026-08-25,2,50.9,50.35,50.9,1.0864197530864141,235125,970425,1402.7478853976518,True
2026-08-21T11:38:51.847535,7e921458-3044-4153-9ee0-9405b7488d2f,MCX,PUT,50.0,False,4,23,12,0,9,2,3193.3,3195.0,3203.1750960739387,3173.549807852123,9.875096073938494,1.0127305747472883,9.750960739387843,1.4636774947892837,42.537056684449674,59.60222161907154,1.6389911567689097,CHOPPY_LOW_VIX,MCX26AUG3200PE,3200.0,2026-08-25,2,50.4,50.0,50.4,0.7968127490039812,233100,974250,1388.6853853976006,True
2026-08-21T11:44:45.570408,e9f73261-2c4b-4ff1-bffa-6d0c84d13197,AXISBANK,PUT,35.0,False,15,13,7,0,6,2,1247.1,1247.2,1248.5850559018509,1244.129888196298,1.4850559018509557,0.8024904296479235,1.8505590185075405,1.0599359000971462,13.488552285253595,40.902257366221775,-0.14912141053659012,CHOPPY_LOW_VIX,AXISBANK26AUG1280PE,1280.0,2026-08-25,2,33.55,33.15,33.55,1.199400299850071,209375,336250,580.0999616605295,True
2026-08-21T11:48:58.715990,3407b3fc-423e-465a-bea8-c70f065879a5,M&M,CALL,58.0,False,10,21,16,0,9,2,3430.1,3430.0,3424.5841156081656,3441.1317687836686,5.515884391834334,1.0692093963571536,5.1588439183449095,2.439378125810675,20.727488364416992,52.92929907365486,0.08859657230759765,CHOPPY_LOW_VIX,M&M26AUG3350CE,3350.0,2026-08-25,2,78.15,77.5,78.15,0.8352071956312311,333800,135600,689.4855489792917,True
2026-08-21T11:50:01.929507,f2aea520-dac3-431b-a3cf-3337306a58a4,M&M,CALL,58.0,False,10,21,16,0,9,2,3430.2,3430.0,3424.57982989388,3441.44034021224,5.620170106119986,1.0804484994416879,5.201701061202046,2.332759786148835,20.86553293376969,53.05742805079962,0.0929522798165161,CHOPPY_LOW_VIX,M&M26AUG3400CE,3400.0,2026-08-25,2,37.0,36.7,37.0,0.8141112618724482,659600,338600,702.5212632649982,True
2026-08-21T12:09:39.091587,16c64cb8-5e70-46a0-b213-bc0af05a83c5,PAYTM,CALL,62.0,False,15,19,12,16,6,2,1624.6,1624.3,1621.7629876109672,1630.2740247780653,2.8370123890326795,0.8418124915748869,3.3701238903275423,1.5282265944217446,13.695169155794531,62.791417335350275,1.528641310175094,CHOPPY_LOW_VIX,PAYTM26AUG1600CE,1600.0,2026-08-25,2,28.75,28.4,28.75,1.2248468941382378,1819750,1972000,1285.521238780433,True
2026-08-21T12:28:14.859507,b2e37394-51c6-4cc0-96ed-a78da245562d,DIVISLAB,CALL,38.0,False,4,19,7,0,6,2,8531.0,8530.0,8524.64137252898,8543.71725494204,6.358627471019645,0.7405571898922689,8.58627471018768,1.124142823362497,20.944959910661982,49.474972501880494,-0.6168128683182506,CHOPPY_LOW_VIX,DIVISLAB26AUG8500CE,8500.0,2026-08-25,2,81.0,80.15,81.0,1.0549177784672594,94100,106900,397.4142169387278,True
2026-08-21T12:33:31.828985,989eec97-0433-45de-ba05-6002fead88c7,TVSMOTOR,PUT,68.0,False,15,17,12,13,9,2,4351.3,4351.8,4356.89680063964,4340.106398720721,5.596800639639696,0.9378007106395252,5.968006396394182,1.3038493038493038,22.157681922830143,43.98873718421396,-0.7038942295643391,CHOPPY_LOW_VIX,TVSMOTOR26AUG4500PE,4500.0,2026-08-25,2,158.45,155.35,158.45,1.9757807520713797,36400,9975,612.1500699605917,True
2026-08-21T12:33:31.871642,989eec97-0433-45de-ba05-6002fead88c7,TVSMOTOR,PUT,68.0,True,15,17,12,13,9,2,4351.3,4351.8,4356.89680063964,4340.106398720721,5.596800639639696,0.9378007106395252,5.968006396394182,1.3038493038493038,22.157681922830143,43.98873718421396,-0.7038942295643391,CHOPPY_LOW_VIX,TVSMOTOR26AUG4500PE,4500.0,2026-08-25,2,158.45,155.35,158.45,1.9757807520713797,36400,9975,612.1500699605917,True
2026-08-21T12:36:17.617546,a3f6a80b-9214-46ed-ba15-ce2e35979054,PAYTM,CALL,63.0,False,15,11,7,16,12,2,1630.0,1629.9,1625.675766900843,1638.648466198314,4.324233099157027,1.3336803399772788,3.2423309915708116,1.0006194548142127,25.525446318800498,69.18873414104006,1.830032457543851,CHOPPY_LOW_VIX,PAYTM26AUG1580CE,1580.0,2026-08-25,2,50.35,49.65,50.35,1.4000000000000057,2027825,888850,1959.4181230555278,True
2026-08-21T12:58:41.488140,855eed7d-acd8-4811-8639-5469cb9b4571,BSE,PUT,55.0,False,15,19,7,0,12,2,3239.9,3240.3,3245.4199063733518,3228.8601872532968,5.51990637335166,1.0617116189148599,5.199063733514918,1.2722367966301804,29.909586788052586,37.241729089144684,-0.15135771255341268,CHOPPY_LOW_VIX,BSE26AUG3300PE,3300.0,2026-08-25,2,76.5,76.05,76.5,0.58997050147493,798400,1506800,689.9882966689574,True
2026-08-21T12:59:44.794978,9dc62ffc-b24f-4c3d-8db6-9c24ac08e836,BSE,PUT,55.0,False,15,19,7,0,12,2,3239.0,3240.3,3245.4199063733518,3226.1601872532965,6.4199063733517505,1.2348197103195464,5.199063733514918,1.230590170984117,29.909586788052586,36.35299732106813,-0.19200446646916447,CHOPPY_LOW_VIX,BSE26AUG3300PE,3300.0,2026-08-25,2,77.6,76.95,77.6,0.841151730831435,797600,1508800,802.4882966689688,True
2026-08-21T12:59:44.795993,25990886-736b-4f6b-ac62-fb177de468df,POWERINDIA,PUT,54.0,False,4,23,16,0,9,2,34485.0,34500.0,34603.38136057926,34248.23727884148,118.38136057926022,1.412436077170815,83.81360579261357,2.6266837716484925,39.79152709697682,54.094577656396126,3.101975996832418,CHOPPY_LOW_VIX,POWERINDIA26AUG33000PE,33000.0,2026-08-25,2,44.85,44.0,44.85,1.9133370849746798,36775,180225,1849.708759050941,True
2026-08-21T13:03:59.497015,0bb0b780-981a-46b2-92fc-c52a551fd2a6,PAYTM,PUT,42.0,False,4,15,12,0,9,2,1625.8,1626.0,1629.0874063064703,1619.2251873870593,3.2874063064703023,1.1438184314201303,2.874063064702287,1.3799777805209232,29.684794530777317,54.16381019646902,1.5892800851209588,CHOPPY_LOW_VIX,PAYTM26AUG1640PE,1640.0,2026-08-25,2,25.5,25.0,25.5,1.9801980198019802,411800,748925,1489.6059826193557,True
2026-08-21T13:28:23.585804,01c48418-50c9-4cbe-8b9d-7798d8d73ae0,PAYTM,CALL,74.0,False,15,17,12,16,12,2,1630.4,1629.8,1626.3180807294798,1638.5638385410407,4.081919270520302,1.44790360126444,2.8191927052019223,1.4434771546697762,32.74516558132268,63.66150801430426,1.8728939934453237,CHOPPY_LOW_VIX,PAYTM26AUG1600CE,1600.0,2026-08-25,2,33.5,33.0,33.5,1.5037593984962405,1803075,2363500,1849.619669454512,True
2026-08-21T13:28:23.638631,01c48418-50c9-4cbe-8b9d-7798d8d73ae0,PAYTM,CALL,74.0,True,15,17,12,16,12,2,1630.4,1629.8,1626.3180807294798,1638.5638385410407,4.081919270520302,1.44790360126444,2.8191927052019223,1.4434771546697762,32.74516558132268,63.66150801430426,1.8728939934453237,CHOPPY_LOW_VIX,PAYTM26AUG1600CE,1600.0,2026-08-25,2,33.5,33.0,33.5,1.5037593984962405,1803075,2363500,1849.619669454512,True
2026-08-21T13:38:54.613528,7c67e2b0-9b90-4045-a3a7-f1076d3c2c38,M&M,PUT,41.0,False,10,19,12,0,6,2,3426.5,3427.5,3432.497423469914,3414.5051530601722,5.997423469913883,1.2056977269188167,4.974234699140068,1.3922811356726954,12.10578568943345,45.928908533345826,0.07612452248241253,CHOPPY_LOW_VIX,M&M26AUG3500PE,3500.0,2026-08-25,2,88.15,87.35,88.15,0.9116809116809246,294200,120800,749.6779337392354,True
2026-08-25T12:48:37.894503,b1e35736-35f7-4e3e-9127-d4ba17fbe564,PAYTM,CALL,84.0,False,15,23,16,16,12,2,1647.6,1647.0,1643.5165593751688,1655.7668812496622,4.083440624831155,1.4406687916610064,2.834406248311375,2.9104177400117153,44.16817284521621,71.84244051070914,1.6298230454345086,CHOPPY_LOW_VIX,PAYTM26SEP1640CE,1640.0,2026-09-29,25,73.95,73.15,73.95,1.087695445275319,723550,1117225,1850.3090331266171,True
2026-08-25T13:02:55.035318,4bd424ef-41df-43aa-9b84-f0b9701f329c,HDFCBANK,PUT,64.0,False,15,19,16,0,12,2,723.85,724.1,725.0001242507487,721.5497514985026,1.1501242507487177,1.148696986142182,1.0012425074878355,1.8116243442595434,30.7216553104637,28.895446175176588,-0.2291519040343526,CHOPPY_LOW_VIX,HDFCBANK26SEP740PE,740.0,2026-09-29,25,23.15,23.05,23.15,0.4329004329004236,7749300,1561300,467.2379768666666,True
2026-08-25T13:02:55.036463,00d6a93b-0f97-4cb7-abd8-91e2d6bd777c,SUNPHARMA,PUT,51.0,False,15,21,7,0,6,2,1910.4,1910.6,1913.2619955989658,1904.6760088020687,2.8619955989656773,1.0923830821064258,2.6199559896578903,1.085063138679263,17.13308424716457,39.29988526146634,0.35388652137935406,CHOPPY_LOW_VIX,SUNPHARMA26SEP1920PE,1920.0,2026-09-29,25,37.1,36.75,37.1,0.947867298578203,79450,269500,626.0615372737419,True
2026-08-25T13:02:55.036463,7d050fed-299d-42bb-a02d-a93c2c82026c,TECHM,CALL,35.0,False,4,15,16,0,6,2,1567.3,1567.0,1564.785425874408,1572.3291482511838,2.5145741255919347,1.171890654874302,2.1457412559208864,2.0459732200839063,11.351336983661918,52.603251456546595,-1.1604180147529064,CHOPPY_LOW_VIX,TECHM26SEP1600CE,1600.0,2026-09-29,25,35.95,35.65,35.95,0.8379888268156545,298800,226800,942.9652970969755,True
2026-08-25T13:03:58.276826,444dc775-0a3f-49ff-b46e-0b9ee3fb4805,HDFCBANK,PUT,64.0,False,15,19,16,0,12,2,723.9,724.1,725.0001242507487,721.6997514985025,1.1001242507487632,1.098759034421168,1.0012425074878355,1.9400991201862776,30.7216553104637,29.179802561499358,-0.22371827048610626,CHOPPY_LOW_VIX,HDFCBANK26SEP740PE,740.0,2026-09-29,25,23.15,23.0,23.15,0.6500541711809256,7749300,1563250,446.925476866685,True
2026-08-25T13:03:58.277836,9f13af35-7c3e-452a-afa1-1c72ad8bcde8,TECHM,CALL,35.0,False,4,15,16,0,6,2,1567.2,1567.0,1564.7847115886937,1572.0305768226128,2.415288411306392,1.1218850084174903,2.1528841130637373,2.1452382670363765,11.409323932904204,52.275717276381286,-1.168162579160681,CHOPPY_LOW_VIX,TECHM26SEP1580CE,1580.0,2026-09-29,25,45.3,44.85,45.3,0.9983361064891751,100800,222600,905.733154239897,True
2026-08-25T13:05:01.331943,2fc7b731-cd50-4ee4-9f5a-be8aec6ca996,TECHM,CALL,35.0,False,4,15,16,0,6,2,1567.3,1567.0,1564.7847115886937,1572.3305768226126,2.515288411306301,1.168334326981879,2.1528841130637373,2.1749868574314783,11.409323932904204,52.603251456546595,-1.173447600184574,CHOPPY_LOW_VIX,TECHM26SEP1600CE,1600.0,2026-09-29,25,36.05,35.75,36.05,0.8356545961002706,298200,227400,943.2331542398629,True
2026-08-25T13:24:36.720550,c6d53f18-ff4b-48ee-b83d-7163f16c544d,SBIN,PUT,48.0,False,15,15,7,0,9,2,1037.4,1037.7,1039.1587431885787,1033.882513622843,1.7587431885785918,1.1079172620416053,1.5874318857869245,1.1486825199570319,19.5972911538691,38.10440149466691,0.3394721257145572,CHOPPY_LOW_VIX,SBIN26SEP1050PE,1050.0,2026-09-29,25,23.55,23.4,23.55,0.6389776357827567,3528750,1850250,824.4108696462149,True
2026-08-25T13:29:52.149675,f87cd2da-ce47-47b8-ab62-0cb43b8f41cf,AXISBANK,PUT,57.0,False,15,15,7,9,9,2,1230.4,1230.6,1231.5469845323712,1228.1060309352579,1.146984532371107,0.7803436959442538,1.4698453237111115,1.0691402033387725,20.3291794283654,36.80615449134376,-0.2615475826712954,CHOPPY_LOW_VIX,AXISBANK26SEP1240PE,1240.0,2026-09-29,25,25.15,25.0,25.15,0.5982053838484489,1965625,1592500,448.04083295746364,True
2026-08-25T13:39:56.886566,ab9c0f8d-320d-4279-ba63-d536ab67fb17,MARUTI,CALL,50.0,False,15,15,12,0,6,2,13528.0,13524.0,13513.38411472127,13557.23177055746,14.615885278730275,0.9045125586025106,16.15885278730911,1.3843466688846378,16.95993818383867,59.786749271668675,-0.43428931753526356,CHOPPY_LOW_VIX,MARUTI26SEP13800CE,13800.0,2026-09-29,25,235.2,233.5,235.2,0.7254107104757793,73800,67700,456.7464149603211,True
2026-08-25T13:42:02.577767,5d186643-088b-4cd5-bc55-875c742ee1f5,MARUTI,CALL,61.0,False,15,19,16,0,9,2,13538.0,13536.0,13515.413820812608,13583.172358374784,22.58617918739219,1.4239361710775162,15.86179187392989,2.1868020304568527,18.58334318113554,63.54452561441083,-0.37342448055942556,CHOPPY_LOW_VIX,MARUTI26SEP13800CE,13800.0,2026-09-29,25,238.0,236.95,238.0,0.44215180545321037,74050,68350,705.818099606006,True
2026-08-25T13:44:08.793878,bb59676a-2c92-4b55-ad7e-f299d4755fc2,TITAN,CALL,54.0,False,15,12,7,9,9,2,5071.4,5070.065385439867,5066.67420540411,5080.85158919178,4.725794595889965,0.8987910170304205,5.2579459588991595,1.0141016536471543,18.847966951709786,58.61150547416935,0.3847971369690617,CHOPPY_LOW_VIX,TITAN26SEP5000CE,5000.0,2026-09-29,25,160.6,159.45,160.6,0.7186377128573697,130025,110600,516.883783925465,True
2026-08-25T13:47:18.871797,d692fa70-3499-4142-ac6b-ab9ea69d5c84,KAYNES,CALL,56.0,False,4,15,7,16,12,2,3926.0,3924.9,3916.0537073848645,3945.892585230271,9.946292615135462,0.9506224617524077,10.462926151355765,1.193003144654088,30.482106147596525,54.656512078926326,1.8852681771958757,CHOPPY_LOW_VIX,KAYNES26SEP3900CE,3900.0,2026-09-29,25,222.55,220.25,222.55,1.0388437217705562,139200,500100,932.4649326689496,True
2026-08-25T14:23:34.436930,bc9a98ff-da16-4909-868d-b1dd486506cb,KALYANKJIL,CALL,55.0,False,9,15,7,13,9,2,610.9,610.75,609.424855546951,613.850288906098,1.4751444530489835,1.1787533662968885,1.2514445304900568,1.1472710915237578,22.91102928892987,58.98191200971352,0.516260095258414,CHOPPY_LOW_VIX,KALYANKJIL26SEP610CE,610.0,2026-09-29,25,28.95,28.75,28.95,0.6932409012131691,691200,2157300,1244.6531322600797,True
2026-08-25T14:23:34.439606,9de6c01b-1e5c-4818-8b40-3b92f27395e4,ICICIBANK,PUT,46.0,False,15,15,16,0,6,2,1419.6,1420.0,1422.2054995191613,1414.389000961677,2.6054995191614125,1.267885944354125,2.0549951916129827,2.8907933887598265,12.611614970623027,42.05214929233132,0.8548864588200034,CHOPPY_LOW_VIX,ICICIBANK26SEP1420PE,1420.0,2026-09-29,25,20.7,20.5,20.7,0.9708737864077635,1005200,1646400,1139.9060396331179,True
2026-08-26T10:32:45.064756,f90ef23b-bc0b-4d98-bec4-192dd1b31258,BHARTIARTL,PUT,60.0,False,15,11,7,13,12,2,1918.5,1918.7,1921.6260641509273,1912.2478716981454,3.1260641509272773,0.958726723571515,3.260641509273724,1.2045757639474965,28.68140681215678,29.04405344333469,-0.6624106830767307,CHOPPY_LOW_VIX,BHARTIARTL26SEP1920PE,1920.0,2026-09-29,24,28.3,28.1,28.3,0.7092198581560257,250800,598500,928.0502948065355,True
2026-08-26T10:33:48.382034,a527b2a8-b150-4975-a215-d07e39ff7343,BHARTIARTL,PUT,71.0,False,15,17,12,13,12,2,1918.2,1918.7,1921.6260641509273,1911.3478716981456,3.426064150927232,1.050733158239881,3.260641509273724,1.5281657483070596,28.68140681215678,28.700788006681393,-0.6881969226564921,CHOPPY_LOW_VIX,BHARTIARTL26SEP1940PE,1940.0,2026-09-29,24,38.0,37.75,38.0,0.6600660066006601,570950,620825,1017.112794806522,True
2026-08-26T10:33:48.414916,a527b2a8-b150-4975-a215-d07e39ff7343,BHARTIARTL,PUT,71.0,True,15,17,12,13,12,2,1918.2,1918.7,1921.6260641509273,1911.3478716981456,3.426064150927232,1.050733158239881,3.260641509273724,1.5281657483070596,28.68140681215678,28.700788006681393,-0.6881969226564921,CHOPPY_LOW_VIX,BHARTIARTL26SEP1940PE,1940.0,2026-09-29,24,38.0,37.75,38.0,0.6600660066006601,570950,620825,1017.112794806522,True
2026-08-26T10:42:44.720651,2ceac02c-6648-44af-a675-2edd69cf4254,BAJFINANCE,CALL,72.0,False,15,14,16,13,12,2,1088.9,1088.6499484964975,1086.4665092616017,1093.766981476797,2.4334907383984046,1.042221526682606,2.3349073839841057,2.3334665137686086,34.24704335741239,57.405468179052995,0.6054692771473857,CHOPPY_LOW_VIX,BAJFINANCE26SEP1090CE,1090.0,2026-09-29,24,28.6,28.45,28.6,0.5258545135845825,420000,779250,1140.6987836242522,True
2026-08-26T10:42:44.760492,2ceac02c-6648-44af-a675-2edd69cf4254,BAJFINANCE,CALL,72.0,True,15,14,16,13,12,2,1088.9,1088.6499484964975,1086.4665092616017,1093.766981476797,2.4334907383984046,1.042221526682606,2.3349073839841057,2.3334665137686086,34.24704335741239,57.405468179052995,0.6054692771473857,CHOPPY_LOW_VIX,BAJFINANCE26SEP1090CE,1090.0,2026-09-29,24,28.6,28.45,28.6,0.5258545135845825,420000,779250,1140.6987836242522,True
2026-08-26T10:47:22.640368,5c501d36-8df5-424a-b862-36abace977e9,TVSMOTOR,CALL,64.0,False,15,15,7,16,9,2,4473.6,4472.6,4459.778469997754,4501.243060004494,13.821530002246618,1.3530224243881752,10.215300022463849,1.2918789808917197,48.58828909171942,77.71517125759065,1.0850533429416664,CHOPPY_LOW_VIX,TVSMOTOR26SEP4400CE,4400.0,2026-09-29,24,179.65,178.15,179.65,0.8384572386808273,138075,169925,1511.729843995724,True
2026-08-26T10:47:22.652133,e0adfc2d-2998-46b7-9061-4731f94d6661,PAYTM,PUT,47.0,False,10,19,7,0,9,2,1717.5,1717.9,1721.2358505321833,1710.0282989356333,3.735850532183349,0.587535960590525,6.358505321833395,1.0342007511944544,45.90388973371038,53.81240095795216,0.35769901466295995,CHOPPY_LOW_VIX,PAYTM26SEP1720PE,1720.0,2026-09-29,24,60.1,59.4,60.1,1.1715481171548165,168925,451675,1692.80727239558,True
2026-08-26T10:56:23.856692,2863fb40-214e-4e9e-a6f2-d48c69a15b8f,HEROMOTOCO,CALL,61.0,False,15,11,16,16,9,2,5717.0,5715.0,5697.607847077369,5755.784305845262,19.392152922630885,1.3929614058475692,13.921529226311497,1.824582264221791,34.548700337948574,79.88100446199047,1.622341055417531,CHOPPY_LOW_VIX,HEROMOTOCO26SEP5700CE,5700.0,2026-09-29,24,183.0,182.55,183.0,0.24620434961017024,137550,240000,1818.0143364966455,True
2026-08-26T10:57:26.575286,2ff32e54-6f84-422a-a3d3-b295be831237,TVSMOTOR,CALL,65.0,False,15,15,16,16,9,2,4482.9,4481.4,4473.986355690483,4500.727288619033,8.913644309516712,0.8793660878699242,10.136443095171096,1.7327779696132597,51.82634498853125,79.60494374884591,1.275882798303618,CHOPPY_LOW_VIX,TVSMOTOR26SEP4400CE,4400.0,2026-09-29,24,188.35,186.8,188.35,0.8263361322137721,136325,196700,974.9298463533904,True
2026-08-26T11:04:45.225430,bdb0eb34-ded2-412e-8e95-9e88dc0e58e2,DIVISLAB,PUT,46.0,False,4,15,16,0,9,2,8878.5,8882.5,8899.835181909037,8835.829636181927,21.33518190903669,1.1625649644854437,18.35181909036777,3.787076467320867,51.388100415832135,64.43481508828958,1.7219403025398927,CHOPPY_LOW_VIX,DIVISLAB26SEP8900PE,8900.0,2026-09-29,24,202.0,200.5,202.0,0.7453416149068323,58100,135100,1333.4488693147932,True
2026-08-26T11:34:14.945086,6813c403-1122-4e3f-92ae-20916cc456c5,MARUTI,PUT,68.0,False,15,19,7,13,12,2,13634.0,13640.0,13657.294165920259,13587.411668159482,23.29416592025882,1.0153653541166356,22.941659202587882,1.1963217283058267,27.67047076417019,44.91634474687276,-0.6612352002127286,CHOPPY_LOW_VIX,MARUTI26SEP13500PE,13500.0,2026-09-29,24,190.75,188.95,190.75,0.948116934421918,81050,54850,727.9426850080881,True
2026-08-26T11:38:25.885950,07805634-d7e0-4987-90d8-061c225c8c9a,GVT&D,PUT,35.0,False,4,13,7,0,9,2,4241.7,4242.0,4251.73666065895,4221.626678682099,10.036660658950495,0.8115937534126588,12.36660658950058,1.0275864595545134,32.54003037836295,54.74312994092653,1.4772611121554369,CHOPPY_LOW_VIX,GVT&D26SEP4200PE,4200.0,2026-09-29,24,143.15,140.95,143.15,1.5487504399859324,66125,48125,784.1141139805075,True
2026-08-26T11:44:18.200650,936f5056-9215-4181-bc96-fa16524c8091,BSE,PUT,60.0,False,15,19,12,0,12,2,3331.2,3332.2,3337.7334594027734,3318.1330811944526,6.5334594027735875,0.7838965378556559,8.33459402773461,1.3176701938383744,25.600230400688574,39.77762037910713,0.32162378425673044,CHOPPY_LOW_VIX,BSE26SEP3400PE,3400.0,2026-09-29,24,153.0,152.5,153.0,0.32733224222585927,543200,571000,816.6824253466984,True
2026-08-26T11:44:18.200650,5f108c59-a21d-41b7-8a91-8f2c6f1e7074,TVSMOTOR,PUT,46.0,False,4,19,12,0,9,2,4453.6,4454.0,4463.784102222089,4433.231795555823,10.184102222088768,1.0348622321438383,9.84102222089138,1.6703838383838385,38.702522783859074,52.995502261376735,0.6678889958183776,CHOPPY_LOW_VIX,TVSMOTOR26SEP4500PE,4500.0,2026-09-29,24,127.05,125.75,127.05,1.0284810126582256,89600,141925,1113.886180540959,True
2026-08-26T11:49:31.679191,bad38570-fce2-41b0-8763-bf320f08e5e5,HINDZINC,PUT,50.0,False,4,19,16,0,9,2,620.6,620.95,622.6929111584628,616.4141776830744,2.0929111584628117,1.0849093308749538,1.929111584628854,4.648018255273481,52.423633088525364,62.51552267185084,2.7508486310550695,CHOPPY_LOW_VIX,HINDZINC26SEP630PE,630.0,2026-09-29,24,23.8,23.65,23.8,0.6322444678609151,346675,841575,1602.3851056980902,True
